datetime,"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 5)","(0, 6)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(1, 5)","(1, 6)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(2, 5)","(2, 6)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(3, 4)","(3, 5)","(3, 6)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(5, 0)","(5, 1)","(5, 2)","(5, 3)","(5, 4)","(5, 5)","(5, 6)","(6, 0)","(6, 1)","(6, 2)","(6, 3)","(6, 4)","(6, 5)","(6, 6)"
2014-05-01 19:50:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,0,11,24,25,18,17,2,1,0,3,29,45,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-05-01 20:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,0,8,24,24,18,18,3,1,0,3,31,46,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-05-01 20:10:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,11,21,24,20,16,2,1,0,3,30,45,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2014-05-01 20:20:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,9,21,22,22,14,2,1,0,2,32,47,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-05-01 20:30:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,8,20,22,22,13,2,2,0,2,29,53,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-05-01 20:40:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,9,20,23,22,13,3,1,1,2,30,51,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014-05-01 20:50:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,1,8,19,22,20,15,2,1,1,2,30,53,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014-05-01 21:00:00,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,11,17,19,19,18,2,1,0,3,32,50,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014-05-01 21:10:00,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,10,15,19,20,18,2,1,0,4,29,52,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014-05-01 21:20:00,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,10,15,17,20,17,2,1,0,5,34,47,21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014-05-01 21:30:00,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,0,1,10,17,17,21,13,3,1,0,4,30,51,21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014-05-01 21:40:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,1,10,16,17,22,14,3,1,0,3,35,46,20,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2014-05-01 21:50:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,1,9,19,16,21,14,3,1,0,3,42,38,21,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2014-05-01 22:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,1,0,0,1,11,18,18,23,11,3,1,0,1,38,39,21,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0
2014-05-01 22:10:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,1,0,1,10,22,19,17,10,2,1,0,1,40,47,16,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0
2014-05-01 22:20:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,1,6,24,20,18,11,2,1,0,1,39,50,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2014-05-01 22:30:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0,1,7,20,23,20,8,2,0,0,2,39,52,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-05-01 22:40:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,8,20,19,25,7,2,0,0,2,42,49,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-05-01 22:50:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,1,0,1,6,21,16,27,9,2,0,0,2,44,43,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2014-05-01 23:00:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,1,7,16,21,27,10,2,0,0,2,43,39,19,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0
2014-05-01 23:10:00,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,5,18,22,26,14,2,0,0,2,41,39,17,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0
2014-05-01 23:20:00,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,5,19,22,22,14,3,0,0,1,44,38,17,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0
2014-05-01 23:30:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,5,18,25,22,16,3,0,0,1,42,35,17,0,0,0,1,1,0,0,1,0,0,0,1,3,0,0,0
2014-05-01 23:40:00,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,4,19,26,22,15,3,0,0,1,42,35,16,0,0,0,1,1,1,0,1,0,0,0,1,2,0,0,0
2014-05-01 23:50:00,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,5,20,23,22,15,4,0,0,2,42,36,16,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
2014-05-02 00:00:00,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,6,20,21,24,14,4,0,0,2,45,35,15,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
2014-05-02 00:10:00,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,0,0,1,6,22,19,24,15,4,0,0,2,45,39,10,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2014-05-02 00:20:00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,2,0,0,1,6,21,22,22,16,3,0,0,2,42,37,15,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2014-05-02 00:30:00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,8,21,22,19,16,2,0,0,2,42,42,14,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2014-05-02 00:40:00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,8,19,21,21,15,2,0,0,3,42,41,14,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0
2014-05-02 00:50:00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,7,19,26,18,16,2,0,1,3,42,43,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2014-05-02 01:00:00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,8,19,31,16,15,2,0,1,3,36,47,10,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2014-05-02 01:10:00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,1,0,0,0,8,19,27,16,17,2,0,0,2,34,49,10,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0
2014-05-02 01:20:00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,1,0,0,0,9,20,26,18,17,2,0,0,1,35,46,10,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0
2014-05-02 01:30:00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,11,21,26,17,16,2,0,0,1,32,47,11,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0
2014-05-02 01:40:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,10,18,26,18,13,2,0,0,1,32,53,11,1,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0
2014-05-02 01:50:00,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,10,20,23,19,13,0,0,0,2,34,51,12,1,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0
2014-05-02 02:00:00,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,1,0,9,21,19,21,13,0,0,1,3,34,52,12,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0
2014-05-02 02:10:00,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,1,0,10,22,19,22,12,0,0,1,3,27,55,12,1,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0
2014-05-02 02:20:00,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,1,0,11,22,18,22,11,0,0,1,3,25,58,13,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
2014-05-02 02:30:00,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,1,0,11,25,18,24,11,1,0,1,2,24,57,10,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
2014-05-02 02:40:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,13,22,23,24,11,1,0,1,1,23,56,10,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
2014-05-02 02:50:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,13,23,23,21,12,2,1,1,1,24,54,10,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
2014-05-02 03:00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,2,0,13,24,23,22,8,2,1,1,1,24,52,10,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0
2014-05-02 03:10:00,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,1,0,15,17,27,22,11,2,1,1,1,23,51,11,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
2014-05-02 03:20:00,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,1,0,14,17,27,20,13,2,1,1,3,23,50,11,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2014-05-02 03:30:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,14,20,26,21,12,2,0,0,3,23,49,13,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
2014-05-02 03:40:00,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,1,0,11,19,28,19,14,2,0,0,3,19,53,11,0,1,1,0,1,5,0,0,0,0,0,0,0,0,0,0
2014-05-02 03:50:00,2,2,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,1,1,0,11,20,30,19,11,2,0,0,3,14,53,15,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0
2014-05-02 04:00:00,2,3,0,0,0,0,0,0,3,0,1,0,0,0,1,3,0,1,1,2,0,10,20,30,17,11,3,1,0,2,15,51,13,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0
2014-05-02 04:10:00,1,6,0,0,0,0,0,0,3,0,0,0,0,0,1,3,2,1,2,0,0,10,19,30,19,10,3,1,0,2,14,52,13,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2014-05-02 04:20:00,1,6,0,0,0,0,0,0,3,0,0,0,0,0,1,2,2,1,2,0,0,11,17,32,18,13,3,1,0,2,14,51,12,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2014-05-02 04:30:00,1,3,0,0,0,0,0,0,4,0,0,0,0,0,1,1,2,1,2,0,0,12,19,31,19,15,3,1,0,1,13,51,14,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014-05-02 04:40:00,1,4,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,2,3,0,0,10,19,29,20,14,3,1,0,2,13,51,15,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014-05-02 04:50:00,0,7,0,0,0,0,0,1,5,0,0,0,0,0,0,1,1,2,3,0,0,9,19,31,18,15,2,0,0,2,11,52,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-02 05:00:00,0,7,0,0,0,0,0,0,5,0,0,0,0,0,1,2,2,2,2,0,0,7,18,30,19,14,2,0,0,3,10,55,15,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-02 05:10:00,0,8,0,0,0,0,0,0,6,0,0,0,0,0,1,2,2,3,2,0,1,7,18,31,18,14,2,0,0,1,9,54,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-02 05:20:00,0,8,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2,3,1,0,1,7,17,32,20,14,2,0,0,1,9,53,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-02 05:30:00,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,3,1,2,0,0,1,8,19,33,21,15,3,1,0,1,8,51,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-02 05:40:00,0,7,0,0,0,0,0,0,6,0,0,0,0,0,1,6,1,2,0,0,1,7,18,33,22,15,3,1,0,1,8,47,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-02 05:50:00,0,6,0,0,0,0,0,0,6,0,0,0,0,0,1,7,1,2,0,0,1,7,18,32,24,16,4,1,0,1,10,43,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-02 06:00:00,0,3,0,0,0,0,0,0,4,0,0,0,0,0,2,8,1,2,0,0,1,7,19,33,26,16,4,1,0,1,11,39,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-02 06:10:00,1,3,0,0,0,0,0,1,4,0,0,0,0,0,1,6,0,2,0,0,1,8,21,32,27,15,4,1,0,1,7,39,20,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-05-02 06:20:00,1,4,0,0,0,0,0,1,4,0,0,0,0,0,1,8,0,0,0,0,1,7,20,31,27,15,5,1,0,1,8,37,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2014-05-02 06:30:00,1,5,0,0,0,0,1,1,3,0,0,0,0,0,1,3,2,0,0,0,1,7,20,35,26,14,4,1,0,0,10,39,19,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2014-05-02 06:40:00,1,6,0,0,0,0,1,1,3,0,1,0,0,0,0,3,2,0,0,0,0,8,21,34,23,15,4,0,0,0,10,38,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2014-05-02 06:50:00,1,6,0,0,0,0,1,1,3,0,1,0,0,0,0,3,3,0,0,0,0,10,21,32,23,14,3,0,0,1,11,38,20,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2014-05-02 07:00:00,1,5,0,0,0,0,1,1,2,0,1,0,0,0,0,2,2,0,0,0,0,9,20,31,27,14,3,0,0,1,14,37,21,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2014-05-02 07:10:00,0,3,0,1,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,11,20,29,28,13,3,0,0,1,20,36,22,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014-05-02 07:20:00,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,12,19,26,27,10,2,0,0,1,25,44,21,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014-05-02 07:30:00,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,11,20,31,27,15,2,0,0,1,20,45,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-02 07:40:00,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,10,25,29,30,15,1,0,0,2,16,42,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-02 07:50:00,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11,27,27,30,15,1,1,0,3,15,41,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-02 08:00:00,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,13,22,28,28,15,1,1,0,3,17,44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-02 08:10:00,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,12,25,35,26,15,1,0,0,3,10,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-02 08:20:00,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,34,32,15,2,0,0,2,11,46,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-05-02 08:30:00,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,20,34,32,15,2,0,0,2,10,47,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-05-02 08:40:00,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,10,25,34,34,12,1,0,0,2,15,40,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-05-02 08:50:00,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11,23,35,30,14,1,0,0,2,12,43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-05-02 09:00:00,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,8,24,38,30,12,1,1,0,2,12,42,18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2014-05-02 09:10:00,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,9,24,36,28,10,1,1,0,3,16,42,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2014-05-02 09:20:00,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,9,20,33,29,12,0,1,0,3,18,48,15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2014-05-02 09:30:00,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,9,19,37,22,15,0,1,0,3,20,52,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2014-05-02 09:40:00,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,6,16,34,22,14,0,2,0,5,23,54,13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2014-05-02 09:50:00,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,7,12,33,25,15,0,2,0,3,23,58,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-05-02 10:00:00,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,1,0,0,6,15,34,21,13,0,2,0,3,26,51,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-05-02 10:10:00,1,1,0,0,0,0,1,0,0,0,1,0,0,0,2,4,0,0,1,0,0,7,15,36,21,14,0,2,0,3,26,45,15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2014-05-02 10:20:00,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,1,0,2,0,0,4,20,35,23,13,0,2,0,4,19,51,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2014-05-02 10:30:00,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,3,1,1,3,0,0,4,24,30,26,11,0,2,0,3,23,46,12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2014-05-02 10:40:00,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,2,3,0,0,6,21,28,24,11,0,2,0,4,22,49,16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2014-05-02 10:50:00,0,1,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,1,2,1,0,5,20,28,25,10,0,1,0,4,20,56,13,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2014-05-02 11:00:00,0,1,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,2,0,0,5,22,29,25,11,0,1,0,6,17,57,11,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2014-05-02 11:10:00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,2,1,0,3,0,0,5,17,29,24,13,0,1,0,7,16,53,15,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0
2014-05-02 11:20:00,0,2,0,1,0,0,1,0,0,1,0,0,0,0,3,3,0,0,2,0,0,5,19,31,19,12,0,2,0,5,17,55,16,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-05-02 11:30:00,0,2,0,1,0,0,1,0,0,1,0,0,0,0,4,2,0,0,2,0,0,7,21,36,22,12,0,2,0,3,16,45,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-02 11:40:00,0,2,0,1,0,0,1,0,0,1,0,0,0,0,2,4,0,0,2,0,1,6,21,36,19,12,1,1,0,2,18,45,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-02 11:50:00,0,2,0,1,0,0,1,0,0,1,0,0,0,1,3,3,0,1,1,0,0,2,21,35,25,11,1,1,0,3,23,40,19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-05-02 12:00:00,0,2,0,1,0,0,1,0,1,1,0,0,0,1,3,5,0,1,0,0,0,4,21,33,29,15,0,1,0,2,22,38,13,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2014-05-02 12:10:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,4,5,0,1,0,0,0,7,23,29,25,17,0,1,0,1,24,40,10,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2014-05-02 12:20:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,4,4,0,1,0,0,0,6,30,31,24,16,0,1,0,0,20,38,12,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2014-05-02 12:30:00,0,1,0,1,0,0,1,0,0,1,0,0,0,1,4,4,0,1,0,0,0,10,24,30,23,17,0,1,0,0,23,40,11,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2014-05-02 12:40:00,0,1,0,1,0,0,1,0,0,0,0,0,0,1,5,3,0,0,0,0,0,10,25,34,21,15,0,1,0,0,29,36,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2014-05-02 12:50:00,0,1,0,1,0,0,1,0,0,0,0,0,0,1,3,3,0,0,0,0,0,9,23,37,20,16,0,1,0,1,27,40,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2014-05-02 13:00:00,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,2,0,0,0,0,1,8,25,31,24,15,0,1,0,0,28,37,15,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
2014-05-02 13:10:00,0,1,0,1,0,0,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,5,26,31,25,14,0,1,0,1,29,33,19,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
2014-05-02 13:20:00,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,8,26,28,27,16,1,1,1,1,26,34,18,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2014-05-02 13:30:00,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,4,0,0,0,0,0,5,30,29,24,15,1,1,0,2,26,34,18,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0
2014-05-02 13:40:00,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,0,0,0,0,0,4,31,32,24,15,0,1,0,3,25,33,18,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0
2014-05-02 13:50:00,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,2,1,0,0,5,28,36,20,17,1,1,0,1,24,36,16,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0
2014-05-02 14:00:00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,1,0,0,4,31,34,24,18,0,1,0,3,21,37,11,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0
2014-05-02 14:10:00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,2,1,2,1,0,0,8,27,36,24,18,0,1,0,1,22,36,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2014-05-02 14:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,3,1,1,1,9,23,37,24,13,2,1,0,1,20,36,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2014-05-02 14:30:00,0,1,0,0,0,0,2,0,0,1,0,0,0,0,3,1,1,3,1,1,1,11,20,33,22,15,1,1,0,0,24,38,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2014-05-02 14:40:00,0,0,0,0,0,0,3,0,0,1,0,0,0,1,2,1,0,2,1,1,0,15,15,33,27,16,1,1,0,0,25,37,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2014-05-02 14:50:00,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,1,0,2,0,1,0,12,14,30,28,13,3,1,0,0,29,42,12,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2014-05-02 15:00:00,0,0,0,0,0,0,3,1,0,1,0,0,0,1,2,1,1,2,1,1,0,8,14,29,25,12,3,1,0,3,28,43,13,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0
2014-05-02 15:10:00,0,0,0,0,0,0,3,1,0,1,0,0,0,1,1,2,3,1,0,1,0,9,17,25,21,12,3,1,0,2,24,51,14,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
2014-05-02 15:20:00,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,1,3,0,0,2,0,6,17,24,25,10,3,1,0,4,27,47,18,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2014-05-02 15:30:00,0,0,0,0,0,0,2,1,0,0,0,0,1,1,1,1,3,0,0,2,0,6,17,30,22,9,2,1,0,2,21,50,20,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0
2014-05-02 15:40:00,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,3,3,1,0,1,0,7,18,27,26,7,1,1,0,1,19,51,21,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
2014-05-02 15:50:00,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,3,3,1,0,1,0,6,19,27,26,8,0,1,0,1,19,51,21,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
2014-05-02 16:00:00,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,2,4,1,0,1,0,6,21,25,26,10,0,1,0,0,19,54,18,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
